Date,Price,Open,High,Low,Vol,Change%
"Jun 09, 2016","1,272.70","1,264.60","1,274.40","1,259.40",153.26K,+0.82%
"Jun 08, 2016","1,262.30","1,247.00","1,267.20","1,245.50",181.73K,+1.23%
"Jun 07, 2016","1,247.00","1,248.00","1,249.00","1,236.90",120.51K,-0.03%
"Jun 06, 2016","1,247.40","1,245.50","1,251.30","1,242.10",162.94K,+0.36%
"Jun 03, 2016","1,242.90","1,212.80","1,247.40","1,209.10",240.70K,+2.50%
"Jun 02, 2016","1,212.60","1,215.90","1,220.00","1,212.00",112.60K,-0.17%
"Jun 01, 2016","1,214.70","1,217.90","1,222.90","1,208.20",159.62K,-0.23%
"May 30, 2016","1,217.50","1,215.10","1,220.60","1,201.50",236.15K,+0.07%
"May 27, 2016","1,216.70","1,222.30","1,225.80","1,209.00",200.00K,-0.30%
"May 26, 2016","1,220.40","1,223.60","1,234.60","1,218.40",199.78K,-0.28%
"May 25, 2016","1,223.80","1,227.30","1,230.20","1,217.70",246.05K,-0.44%
"May 24, 2016","1,229.20","1,249.50","1,252.80","1,226.20",322.96K,-1.78%
"May 23, 2016","1,251.50","1,251.70","1,256.80","1,243.50",218.72K,-0.11%
"May 20, 2016","1,252.90","1,256.30","1,261.20","1,249.60",205.16K,-0.15%
"May 19, 2016","1,254.80","1,259.10","1,262.30","1,244.60",270.06K,-1.54%
"May 18, 2016","1,274.40","1,280.60","1,283.50","1,256.00",233.58K,-0.20%
"May 17, 2016","1,276.90","1,274.90","1,283.90","1,270.10",205.19K,+0.21%
"May 16, 2016","1,274.20","1,273.10","1,290.40","1,271.60",198.78K,+0.12%
"May 13, 2016","1,272.70","1,264.80","1,277.70","1,264.00",174.35K,+0.12%
"May 12, 2016","1,271.20","1,279.30","1,282.50","1,262.90",218.10K,-0.34%
"May 11, 2016","1,275.50","1,267.30","1,280.80","1,266.30",239.70K,+0.85%
"May 10, 2016","1,264.80","1,265.40","1,272.00","1,258.30",174.08K,-0.14%
"May 09, 2016","1,266.60","1,286.70","1,289.50","1,262.80",225.23K,-2.12%
"May 06, 2016","1,294.00","1,279.30","1,297.70","1,276.20",257.61K,+1.71%
"May 05, 2016","1,272.30","1,281.20","1,288.40","1,270.60",174.58K,-0.16%
"May 04, 2016","1,274.40","1,287.70","1,291.80","1,273.60",212.95K,-1.35%
"May 03, 2016","1,291.80","1,293.40","1,303.90","1,284.00",214.99K,-0.31%
"May 02, 2016","1,295.80","1,293.20","1,306.00","1,289.60",198.26K,+0.41%
"Apr 29, 2016","1,290.50","1,268.00","1,299.00","1,267.00",273.99K,+1.90%
"Apr 28, 2016","1,266.40","1,247.30","1,271.70","1,239.10",227.21K,+1.28%
"Apr 27, 2016","1,250.40","1,245.70","1,254.60","1,240.70",171.51K,+0.56%
"Apr 26, 2016","1,243.40","1,239.80","1,246.50","1,232.70",148.11K,+0.26%
"Apr 25, 2016","1,240.20","1,234.50","1,243.80","1,231.30",120.77K,+0.83%
"Apr 22, 2016","1,230.00","1,248.50","1,254.20","1,228.50",209.49K,-1.62%
"Apr 21, 2016","1,250.30","1,244.50","1,272.40","1,244.40",272.94K,-0.33%
"Apr 20, 2016","1,254.40","1,251.30","1,259.80","1,244.00",165.25K,+0.01%
"Apr 19, 2016","1,254.30","1,233.90","1,258.50","1,229.00",217.39K,+1.56%
"Apr 18, 2016","1,235.00","1,236.30","1,243.30","1,231.70",148.66K,+0.03%
"Apr 15, 2016","1,234.60","1,228.50","1,237.60","1,226.80",121.27K,+0.66%
"Apr 14, 2016","1,226.50","1,243.80","1,245.90","1,225.40",204.79K,-1.75%
"Apr 13, 2016","1,248.30","1,257.20","1,258.70","1,241.40",155.99K,-1.00%
"Apr 12, 2016","1,260.90","1,259.80","1,264.70","1,253.00",157.24K,+0.23%
"Apr 11, 2016","1,258.00","1,241.80","1,260.90","1,241.60",160.93K,+1.14%
"Apr 08, 2016","1,243.80","1,241.80","1,244.60","1,231.00",132.37K,+0.51%
"Apr 07, 2016","1,237.50","1,224.00","1,245.00","1,224.00",189.41K,+1.12%
"Apr 06, 2016","1,223.80","1,232.60","1,233.80","1,217.20",135.33K,-0.47%
"Apr 05, 2016","1,229.60","1,217.10","1,238.80","1,216.00",157.09K,+0.84%
"Apr 04, 2016","1,219.30","1,223.00","1,224.10","1,215.70",91.06K,-0.34%
"Apr 01, 2016","1,223.50","1,234.10","1,237.20","1,210.30",196.90K,-0.98%
"Mar 31, 2016","1,235.60","1,227.00","1,242.30","1,225.10",120.32K,+0.57%
"Mar 30, 2016","1,228.60","1,243.00","1,246.80","1,224.90",183.33K,-0.58%
"Mar 29, 2016","1,235.80","1,221.50","1,243.40","1,215.30",189.73K,+1.29%
"Mar 28, 2016","1,220.10","1,216.00","1,223.20","1,206.00",142.68K,-0.12%
"Mar 24, 2016","1,221.60","1,220.70","1,224.20","1,211.20",169.70K,-0.20%
"Mar 23, 2016","1,224.00","1,248.50","1,249.80","1,215.40",266.17K,-1.97%
"Mar 22, 2016","1,248.60","1,244.30","1,260.90","1,242.80",195.73K,+0.35%
"Mar 21, 2016","1,244.20","1,255.20","1,256.70","1,241.20",176.62K,-0.81%
"Mar 18, 2016","1,254.30","1,257.70","1,267.70","1,248.40",158.07K,-0.85%
"Mar 17, 2016","1,265.00","1,262.00","1,271.90","1,255.20",208.12K,+2.86%
"Mar 16, 2016","1,229.80","1,233.10","1,264.80","1,227.00",203.81K,-0.10%
"Mar 15, 2016","1,231.00","1,237.00","1,238.70","1,226.00",185.33K,-1.13%
"Mar 14, 2016","1,245.10","1,250.90","1,261.90","1,229.90",207.56K,-1.14%
"Mar 11, 2016","1,259.40","1,272.00","1,287.80","1,249.00",235.78K,-1.05%
"Mar 10, 2016","1,272.80","1,253.70","1,274.30","1,237.50",304.98K,+1.22%
"Mar 09, 2016","1,257.40","1,262.20","1,265.70","1,243.60",223.14K,-0.44%
"Mar 08, 2016","1,262.90","1,267.90","1,279.00","1,261.00",206.13K,-0.09%
"Mar 07, 2016","1,264.00","1,260.50","1,274.10","1,257.40",212.79K,-0.53%
"Mar 04, 2016","1,270.70","1,264.60","1,280.70","1,250.10",361.18K,+0.99%
"Mar 03, 2016","1,258.20","1,240.80","1,269.30","1,238.00",226.30K,+1.32%
"Mar 02, 2016","1,241.80","1,232.30","1,244.80","1,225.10",182.78K,+0.89%
"Mar 01, 2016","1,230.80","1,238.90","1,249.30","1,227.70",225.61K,-0.29%
"Feb 29, 2016","1,234.40","1,223.10","1,241.80","1,216.30",183.45K,+1.15%
"Feb 26, 2016","1,220.40","1,232.50","1,241.30","1,212.00",218.71K,-1.49%
"Feb 25, 2016","1,238.80","1,228.90","1,244.40","1,221.80",208.22K,-0.02%
"Feb 24, 2016","1,239.10","1,226.00","1,254.30","1,222.40",274.24K,+1.35%
"Feb 23, 2016","1,222.60","1,208.90","1,229.00","1,207.60",184.48K,+1.03%
"Feb 22, 2016","1,210.10","1,226.90","1,226.90","1,202.50",160.97K,-1.68%
"Feb 19, 2016","1,230.80","1,231.20","1,235.30","1,220.60",184.25K,+0.37%
"Feb 18, 2016","1,226.30","1,209.50","1,240.60","1,201.30",182.12K,+1.23%
"Feb 17, 2016","1,211.40","1,201.90","1,214.40","1,196.20",162.45K,+0.26%
"Feb 15, 2016","1,208.20","1,236.30","1,236.30","1,191.50",340.80K,-2.52%
"Feb 12, 2016","1,239.40","1,247.10","1,248.70","1,232.90",191.13K,-0.67%
"Feb 11, 2016","1,247.80","1,197.50","1,263.90","1,196.30",365.65K,+4.45%
"Feb 10, 2016","1,194.60","1,189.70","1,198.10","1,181.60",168.64K,-0.33%
"Feb 09, 2016","1,198.60","1,189.50","1,199.30","1,185.90",190.80K,+0.06%
"Feb 08, 2016","1,197.90","1,174.00","1,201.40","1,164.50",249.46K,+3.47%
"Feb 05, 2016","1,157.70","1,155.70","1,175.00","1,145.50",214.89K,+0.02%
"Feb 04, 2016","1,157.50","1,142.50","1,157.90","1,139.70",177.21K,+1.42%
"Feb 03, 2016","1,141.30","1,129.40","1,146.20","1,124.80",189.23K,+1.25%
"Feb 02, 2016","1,127.20","1,128.50","1,131.50","1,122.60",117.73K,-0.07%
"Feb 01, 2016","1,128.00","1,118.00","1,130.20","1,115.30",118.52K,+1.04%
"Jan 29, 2016","1,116.40","1,114.80","1,118.90","1,108.50",133.25K,+0.03%
"Jan 28, 2016","1,116.10","1,126.20","1,126.40","1,110.20",151.22K,+0.03%
"Jan 27, 2016","1,115.80","1,119.90","1,128.00","1,114.90",168.71K,-0.39%
"Jan 26, 2016","1,120.20","1,108.20","1,123.20","1,107.20",197.69K,+1.35%
"Jan 25, 2016","1,105.30","1,097.80","1,109.20","1,097.60",176.36K,+0.82%
"Jan 22, 2016","1,096.30","1,101.60","1,103.50","1,094.40",142.74K,-0.17%
"Jan 21, 2016","1,098.20","1,100.90","1,106.20","1,092.50",178.74K,-0.72%
"Jan 20, 2016","1,106.20","1,087.30","1,109.90","1,087.10",193.28K,+1.57%
"Jan 18, 2016","1,089.10","1,089.30","1,094.50","1,082.10",160.11K,-0.15%
"Jan 15, 2016","1,090.70","1,079.20","1,097.50","1,076.00",173.46K,+1.59%
"Jan 14, 2016","1,073.60","1,093.60","1,095.40","1,071.10",174.24K,-1.24%
"Jan 13, 2016","1,087.10","1,086.80","1,095.60","1,079.40",156.11K,+0.18%
"Jan 12, 2016","1,085.20","1,094.00","1,099.10","1,083.10",167.65K,-1.00%
"Jan 11, 2016","1,096.20","1,103.60","1,108.30","1,093.10",193.21K,-0.15%
"Jan 08, 2016","1,097.90","1,108.80","1,113.10","1,091.80",193.45K,-0.89%
"Jan 07, 2016","1,107.80","1,093.70","1,109.90","1,091.10",217.27K,+1.46%
"Jan 06, 2016","1,091.90","1,076.80","1,094.90","1,074.40",191.80K,+1.25%
"Jan 05, 2016","1,078.40","1,073.50","1,081.50","1,071.90",104.64K,+0.30%
"Jan 04, 2016","1,075.20","1,061.50","1,083.00","1,061.00",159.79K,+1.41%
"Dec 31, 2015","1,060.20","1,060.60","1,062.70","1,056.50",55.71K,+0.04%
"Dec 30, 2015","1,059.80","1,068.20","1,071.50","1,058.50",98.71K,-0.77%
"Dec 29, 2015","1,068.00","1,068.30","1,074.60","1,066.70",87.64K,-0.03%
"Dec 28, 2015","1,068.30","1,075.20","1,076.50","1,065.70",70.86K,-0.71%
"Dec 24, 2015","1,075.90","1,069.60","1,076.60","1,069.50",49.69K,+0.71%
"Dec 23, 2015","1,068.30","1,072.00","1,074.90","1,067.60",69.36K,-0.54%
"Dec 22, 2015","1,074.10","1,078.00","1,080.30","1,071.20",80.66K,-0.60%
"Dec 21, 2015","1,080.60","1,065.20","1,081.40","1,063.10",122.22K,+1.46%
"Dec 18, 2015","1,065.00","1,051.50","1,071.00","1,050.00",122.22K,+1.47%
"Dec 17, 2015","1,049.60","1,072.20","1,072.70","1,046.80",168.67K,-2.53%
"Dec 16, 2015","1,076.80","1,060.30","1,077.90","1,060.20",143.15K,+1.43%
"Dec 15, 2015","1,061.60","1,059.80","1,067.90","1,057.40",115.32K,-0.17%
"Dec 14, 2015","1,063.40","1,073.00","1,077.30","1,058.10",121.86K,-1.14%
"Dec 11, 2015","1,075.70","1,071.40","1,079.10","1,061.70",152.62K,+0.35%
"Dec 10, 2015","1,072.00","1,071.70","1,076.00","1,068.80",99.73K,-0.42%
"Dec 09, 2015","1,076.50","1,074.30","1,085.00","1,068.70",140.71K,+0.11%
"Dec 08, 2015","1,075.30","1,069.70","1,078.40","1,066.80",128.22K,+0.01%
"Dec 07, 2015","1,075.20","1,085.50","1,086.10","1,065.00",109.37K,-0.82%
"Dec 04, 2015","1,084.10","1,062.00","1,088.30","1,057.20",208.90K,+2.16%
"Dec 03, 2015","1,061.20","1,053.50","1,064.50","1,045.40",173.77K,+0.70%
"Dec 02, 2015","1,053.80","1,067.90","1,071.00","1,049.40",124.02K,-0.91%
"Dec 01, 2015","1,063.50","1,064.60","1,074.00","1,062.60",121.57K,-0.17%
"Nov 30, 2015","1,065.30","1,056.00","1,069.10","1,052.20",113.17K,+0.86%
"Nov 26, 2015","1,056.20","1,070.60","1,073.90","1,051.60",187.11K,-1.29%
"Nov 25, 2015","1,070.00","1,075.00","1,080.40","1,067.10",148.66K,-0.35%
"Nov 24, 2015","1,073.80","1,068.50","1,080.70","1,068.10",158.53K,+0.66%
"Nov 23, 2015","1,066.80","1,076.40","1,076.50","1,065.00",178.09K,-0.88%
"Nov 20, 2015","1,076.30","1,079.70","1,087.20","1,074.90",157.70K,-0.15%
"Nov 19, 2015","1,077.90","1,069.30","1,086.60","1,068.30",177.56K,+0.86%
"Nov 18, 2015","1,068.70","1,070.20","1,074.60","1,062.00",154.64K,+0.01%
"Nov 17, 2015","1,068.60","1,082.40","1,085.10","1,064.40",181.46K,-1.38%
"Nov 16, 2015","1,083.60","1,087.90","1,097.40","1,080.50",151.38K,+0.25%
"Nov 13, 2015","1,080.90","1,083.50","1,088.00","1,078.20",130.83K,-0.01%
"Nov 12, 2015","1,081.00","1,085.40","1,089.00","1,073.00",208.30K,-0.36%
"Nov 11, 2015","1,084.90","1,088.50","1,093.50","1,083.20",171.73K,-0.33%
"Nov 10, 2015","1,088.50","1,090.80","1,094.80","1,084.00",144.17K,+0.04%
"Nov 09, 2015","1,088.10","1,089.10","1,094.90","1,087.40",141.89K,+0.04%
"Nov 06, 2015","1,087.70","1,103.20","1,109.70","1,084.50",199.87K,-1.49%
"Nov 05, 2015","1,104.20","1,106.80","1,111.30","1,102.20",144.64K,-0.18%
"Nov 04, 2015","1,106.20","1,117.40","1,122.30","1,105.60",157.67K,-0.71%
"Nov 03, 2015","1,114.10","1,132.90","1,138.00","1,113.60",157.45K,-1.92%
"Nov 02, 2015","1,135.90","1,141.30","1,142.70","1,132.20",106.36K,-0.48%
"Oct 30, 2015","1,141.40","1,146.60","1,149.80","1,138.40",123.17K,-0.51%
"Oct 29, 2015","1,147.30","1,156.10","1,162.50","1,144.20",155.61K,-2.45%
"Oct 28, 2015","1,176.10","1,166.70","1,183.10","1,152.10",187.31K,+0.88%
"Oct 27, 2015","1,165.80","1,163.00","1,168.80","1,160.50",91.66K,-0.03%
"Oct 26, 2015","1,166.20","1,163.80","1,169.60","1,162.00",84.87K,+0.29%
"Oct 23, 2015","1,162.80","1,165.90","1,179.40","1,158.60",150.80K,-0.28%
"Oct 22, 2015","1,166.10","1,166.80","1,171.80","1,161.40",117.32K,-0.09%
"Oct 21, 2015","1,167.10","1,175.50","1,179.30","1,163.20",122.07K,-0.88%
"Oct 20, 2015","1,177.50","1,170.60","1,181.40","1,167.20",124.73K,+0.40%
"Oct 19, 2015","1,172.80","1,176.90","1,178.20","1,168.30",108.77K,-0.87%
"Oct 16, 2015","1,183.10","1,182.50","1,184.80","1,174.30",108.91K,-0.37%
"Oct 15, 2015","1,187.50","1,184.00","1,191.70","1,173.90",192.31K,+0.65%
"Oct 14, 2015","1,179.80","1,168.20","1,189.90","1,162.50",199.97K,+1.24%
"Oct 13, 2015","1,165.40","1,162.80","1,168.60","1,151.30",139.53K,+0.08%
"Oct 12, 2015","1,164.50","1,155.00","1,168.60","1,154.30",111.80K,+0.74%
"Oct 09, 2015","1,155.90","1,138.10","1,159.30","1,138.00",134.87K,+1.01%
"Oct 08, 2015","1,144.30","1,145.00","1,150.90","1,135.90",121.19K,-0.38%
"Oct 07, 2015","1,148.70","1,146.50","1,153.60","1,141.30",113.15K,+0.20%
"Oct 06, 2015","1,146.40","1,134.70","1,151.00","1,134.50",128.18K,+0.77%
"Oct 05, 2015","1,137.60","1,137.00","1,141.60","1,129.60",119.48K,+0.09%
"Oct 02, 2015","1,136.60","1,112.50","1,140.90","1,103.80",190.00K,+2.06%
"Oct 01, 2015","1,113.70","1,114.50","1,118.50","1,110.30",83.39K,-0.13%
"Sep 30, 2015","1,115.20","1,127.20","1,127.70","1,110.80",156.47K,-1.03%
"Sep 29, 2015","1,126.80","1,131.40","1,134.30","1,123.50",105.55K,-0.43%
"Sep 28, 2015","1,131.70","1,145.00","1,147.80","1,127.30",143.47K,-1.21%
"Sep 25, 2015","1,145.60","1,151.00","1,151.10","1,140.10",140.35K,-0.71%
"Sep 24, 2015","1,153.80","1,130.00","1,156.40","1,129.50",219.68K,+1.97%
"Sep 23, 2015","1,131.50","1,123.80","1,134.00","1,121.10",96.17K,+0.60%
"Sep 22, 2015","1,124.80","1,132.60","1,136.10","1,120.50",117.44K,-0.71%
"Sep 21, 2015","1,132.80","1,138.70","1,139.40","1,128.70",87.12K,-0.44%
"Sep 18, 2015","1,137.80","1,130.00","1,141.50","1,126.90",151.72K,+1.86%
"Sep 17, 2015","1,117.00","1,118.70","1,136.00","1,114.70",143.64K,-0.18%
"Sep 16, 2015","1,119.00","1,104.40","1,123.70","1,103.00",131.15K,+1.49%
"Sep 15, 2015","1,102.60","1,107.10","1,108.50","1,101.50",78.88K,-0.46%
"Sep 14, 2015","1,107.70","1,107.00","1,109.80","1,102.60",74.18K,+0.40%
"Sep 11, 2015","1,103.30","1,110.20","1,111.90","1,097.70",119.50K,-0.54%
"Sep 10, 2015","1,109.30","1,105.70","1,114.10","1,102.50",121.43K,+0.66%
"Sep 09, 2015","1,102.00","1,121.00","1,124.70","1,100.10",178.30K,-1.69%
"Sep 07, 2015","1,121.00","1,123.00","1,126.00","1,114.70",142.51K,-0.04%
"Sep 04, 2015","1,121.40","1,124.50","1,133.10","1,115.70",113.53K,-0.28%
"Sep 03, 2015","1,124.50","1,133.20","1,133.80","1,121.00",106.47K,-0.80%
"Sep 02, 2015","1,133.60","1,139.00","1,141.90","1,131.20",111.57K,-0.54%
"Sep 01, 2015","1,139.80","1,133.80","1,147.30","1,133.80",128.87K,+0.64%
"Aug 31, 2015","1,132.50","1,132.70","1,136.30","1,125.00",98.95K,-0.13%
"Aug 28, 2015","1,134.00","1,124.40","1,140.30","1,123.10",152.11K,+1.02%
"Aug 27, 2015","1,122.60","1,125.00","1,128.50","1,117.00",143.05K,-0.18%
"Aug 26, 2015","1,124.60","1,139.90","1,146.00","1,116.90",207.12K,-1.20%
"Aug 25, 2015","1,138.30","1,155.70","1,156.30","1,134.00",199.69K,-1.33%
"Aug 24, 2015","1,153.60","1,160.20","1,169.80","1,145.10",264.14K,-0.52%
"Aug 21, 2015","1,159.60","1,153.30","1,167.90","1,148.50",196.06K,+0.55%
"Aug 20, 2015","1,153.20","1,133.30","1,153.70","1,132.10",187.18K,+2.24%
"Aug 19, 2015","1,127.90","1,117.20","1,134.30","1,115.50",154.35K,+0.98%
"Aug 18, 2015","1,116.90","1,117.20","1,120.40","1,108.50",119.95K,-0.13%
"Aug 17, 2015","1,118.40","1,113.50","1,122.20","1,112.90",92.58K,+0.51%
"Aug 14, 2015","1,112.70","1,114.60","1,120.40","1,111.10",102.23K,-0.26%
"Aug 13, 2015","1,115.60","1,125.20","1,126.30","1,112.80",129.21K,-0.71%
"Aug 12, 2015","1,123.60","1,108.20","1,125.50","1,101.10",193.70K,+1.44%
"Aug 11, 2015","1,107.70","1,103.80","1,119.10","1,093.30",191.83K,+0.33%
"Aug 10, 2015","1,104.10","1,094.00","1,108.50","1,089.00",148.93K,+0.91%
"Aug 07, 2015","1,094.10","1,088.80","1,098.90","1,081.40",172.49K,+0.37%
"Aug 06, 2015","1,090.10","1,084.10","1,093.30","1,082.70",94.61K,+0.41%
"Aug 05, 2015","1,085.60","1,087.30","1,091.70","1,082.00",116.05K,-0.47%
"Aug 04, 2015","1,090.70","1,085.30","1,094.40","1,080.20",114.10K,+0.12%
"Aug 03, 2015","1,089.40","1,095.10","1,098.00","1,085.10",105.92K,-0.52%
"Jul 31, 2015","1,095.10","1,087.70","1,103.00","1,079.20",174.13K,+0.59%
"Jul 30, 2015","1,088.70","1,096.60","1,098.20","1,081.50",169.10K,-0.36%
"Jul 29, 2015","1,092.60","1,094.50","1,100.90","1,088.90",159.14K,-0.33%
"Jul 28, 2015","1,096.20","1,094.10","1,098.20","1,090.70",176.08K,-0.02%
"Jul 27, 2015","1,096.40","1,098.60","1,104.40","1,087.70",191.96K,+1.00%
"Jul 24, 2015","1,085.50","1,089.50","1,100.90","1,072.30",249.02K,-0.79%
"Jul 23, 2015","1,094.10","1,093.40","1,104.90","1,086.10",204.07K,+0.24%
"Jul 22, 2015","1,091.50","1,100.10","1,102.30","1,085.60",182.18K,-1.09%
"Jul 21, 2015","1,103.50","1,098.00","1,108.80","1,095.90",172.52K,-0.30%
"Jul 20, 2015","1,106.80","1,132.40","1,132.50","1,080.00",261.35K,-2.22%
"Jul 17, 2015","1,131.90","1,144.30","1,144.50","1,129.60",161.00K,-1.05%
"Jul 16, 2015","1,143.90","1,146.20","1,148.20","1,140.60",125.70K,-0.31%
"Jul 15, 2015","1,147.40","1,153.90","1,155.80","1,141.90",150.65K,-0.53%
"Jul 14, 2015","1,153.50","1,157.00","1,159.10","1,151.80",109.14K,-0.16%
"Jul 13, 2015","1,155.40","1,162.30","1,163.90","1,149.80",126.73K,-0.22%
"Jul 10, 2015","1,157.90","1,158.70","1,164.50","1,156.40",112.57K,-0.11%
"Jul 09, 2015","1,159.20","1,157.50","1,166.90","1,155.10",130.01K,-0.37%
"Jul 08, 2015","1,163.50","1,154.00","1,163.80","1,145.90",168.01K,+0.95%
"Jul 07, 2015","1,152.60","1,168.80","1,170.00","1,146.80",198.53K,-1.76%
"Jul 03, 2015","1,173.20","1,173.20","1,174.40","1,161.90",141.90K,+0.83%
"Jul 02, 2015","1,163.50","1,167.70","1,169.20","1,155.80",144.73K,-0.50%
"Jul 01, 2015","1,169.30","1,172.40","1,174.40","1,166.70",95.18K,-0.21%
"Jun 30, 2015","1,171.80","1,179.80","1,180.00","1,165.40",148.19K,-0.61%
"Jun 29, 2015","1,179.00","1,182.50","1,187.60","1,173.20",145.71K,+0.49%
"Jun 26, 2015","1,173.20","1,172.50","1,178.00","1,167.10",107.92K,+0.12%
"Jun 25, 2015","1,171.80","1,174.10","1,177.30","1,170.50",88.85K,-0.09%
"Jun 24, 2015","1,172.90","1,177.60","1,179.70","1,168.10",118.45K,-0.31%
"Jun 23, 2015","1,176.60","1,185.30","1,187.70","1,175.60",122.25K,-0.63%
"Jun 22, 2015","1,184.10","1,199.70","1,200.80","1,181.60",127.15K,-1.48%
"Jun 19, 2015","1,201.90","1,201.80","1,203.90","1,198.00",86.06K,-0.01%
"Jun 18, 2015","1,202.00","1,184.20","1,205.70","1,183.10",190.69K,+2.14%
"Jun 17, 2015","1,176.80","1,181.10","1,188.80","1,173.90",101.55K,-0.35%
"Jun 16, 2015","1,180.90","1,185.30","1,187.40","1,175.40",100.20K,-0.41%
"Jun 15, 2015","1,185.80","1,180.00","1,190.20","1,171.90",129.83K,+0.56%
"Jun 12, 2015","1,179.20","1,180.80","1,183.70","1,175.60",86.35K,-0.10%
"Jun 11, 2015","1,180.40","1,185.70","1,187.40","1,174.80",114.93K,-0.52%
"Jun 10, 2015","1,186.60","1,175.80","1,191.80","1,174.30",124.68K,+0.76%
"Jun 09, 2015","1,177.60","1,173.20","1,182.30","1,171.80",91.63K,+0.34%
"Jun 08, 2015","1,173.60","1,170.80","1,177.10","1,168.50",107.09K,+0.47%
"Jun 05, 2015","1,168.10","1,176.50","1,178.00","1,162.10",150.68K,-0.60%
"Jun 04, 2015","1,175.20","1,185.80","1,186.60","1,172.40",155.46K,-0.82%
"Jun 03, 2015","1,184.90","1,193.80","1,195.60","1,179.10",124.18K,-0.80%
"Jun 02, 2015","1,194.40","1,189.50","1,196.40","1,185.80",111.47K,+0.48%
"Jun 01, 2015","1,188.70","1,189.80","1,204.70","1,184.00",171.25K,-0.09%
"May 29, 2015","1,189.80","1,188.10","1,194.40","1,186.00",102.17K,+0.08%
"May 28, 2015","1,188.80","1,188.00","1,192.80","1,180.20",150.00K,+0.27%
"May 27, 2015","1,185.60","1,186.70","1,190.40","1,183.00",200.22K,-0.11%
"May 25, 2015","1,186.90","1,205.20","1,208.20","1,184.80",244.62K,-1.42%
"May 22, 2015","1,204.00","1,206.00","1,214.60","1,201.00",142.93K,-0.01%
"May 21, 2015","1,204.10","1,209.40","1,212.40","1,200.80",139.67K,-0.38%
"May 20, 2015","1,208.70","1,207.70","1,213.20","1,202.70",127.89K,+0.17%
"May 19, 2015","1,206.70","1,225.40","1,225.50","1,205.10",178.96K,-1.70%
"May 18, 2015","1,227.60","1,222.80","1,232.00","1,221.20",120.82K,+0.19%
"May 15, 2015","1,225.30","1,220.90","1,225.80","1,210.60",133.24K,+0.01%
"May 14, 2015","1,225.20","1,215.00","1,227.70","1,211.90",177.84K,+0.57%
"May 13, 2015","1,218.20","1,192.50","1,218.50","1,190.40",241.72K,+2.16%
"May 12, 2015","1,192.40","1,182.50","1,196.30","1,179.70",139.26K,+0.79%
"May 11, 2015","1,183.00","1,189.00","1,190.90","1,178.00",128.10K,-0.50%
"May 08, 2015","1,188.90","1,183.70","1,193.00","1,180.50",143.61K,+0.57%
"May 07, 2015","1,182.20","1,191.30","1,192.00","1,177.90",134.94K,-0.68%
"May 06, 2015","1,190.30","1,192.50","1,196.90","1,187.40",105.95K,-0.24%
"May 05, 2015","1,193.20","1,187.50","1,199.30","1,184.90",109.75K,+0.54%
"May 04, 2015","1,186.80","1,176.60","1,192.10","1,176.60",107.75K,+1.05%
"May 01, 2015","1,174.50","1,183.70","1,184.40","1,168.40",118.48K,-0.67%
"Apr 30, 2015","1,182.40","1,204.50","1,207.40","1,176.00",212.93K,-2.28%
"Apr 29, 2015","1,210.00","1,211.40","1,213.50","1,200.70",141.08K,-0.32%
"Apr 28, 2015","1,213.90","1,201.60","1,214.90","1,198.60",157.58K,+0.89%
"Apr 27, 2015","1,203.20","1,179.30","1,206.70","1,177.60",207.20K,+2.40%
"Apr 24, 2015","1,175.00","1,193.00","1,195.40","1,174.10",156.38K,-1.62%
"Apr 23, 2015","1,194.30","1,186.90","1,197.40","1,183.60",118.11K,+0.62%
"Apr 22, 2015","1,186.90","1,202.20","1,204.40","1,185.00",152.18K,-1.35%
"Apr 21, 2015","1,203.10","1,195.80","1,203.70","1,192.50",104.71K,+0.79%
"Apr 20, 2015","1,193.70","1,204.40","1,209.00","1,190.80",137.02K,-0.78%
"Apr 17, 2015","1,203.10","1,198.60","1,207.80","1,197.00",111.55K,+0.43%
"Apr 16, 2015","1,198.00","1,201.80","1,208.80","1,194.30",157.42K,-0.27%
"Apr 15, 2015","1,201.30","1,192.20","1,204.40","1,188.30",129.20K,+0.73%
"Apr 14, 2015","1,192.60","1,198.80","1,201.30","1,183.50",161.06K,-0.56%
"Apr 13, 2015","1,199.30","1,207.20","1,209.30","1,196.10",109.55K,-0.44%
"Apr 10, 2015","1,204.60","1,193.80","1,210.60","1,192.90",124.84K,+0.92%
"Apr 09, 2015","1,193.60","1,202.60","1,203.30","1,192.40",110.16K,-0.79%
"Apr 08, 2015","1,203.10","1,208.70","1,212.50","1,197.40",116.32K,-0.62%
"Apr 07, 2015","1,210.60","1,214.70","1,215.90","1,207.50",85.86K,-0.66%
"Apr 06, 2015","1,218.60","1,212.60","1,224.50","1,212.60",106.01K,+1.47%
"Apr 02, 2015","1,200.90","1,204.30","1,207.40","1,194.80",115.65K,-0.60%
"Apr 01, 2015","1,208.20","1,183.20","1,208.70","1,180.50",151.14K,+2.11%
"Mar 31, 2015","1,183.20","1,185.50","1,190.60","1,178.20",114.97K,-0.18%
"Mar 30, 2015","1,185.30","1,198.60","1,199.60","1,182.20",131.45K,-1.21%
"Mar 27, 2015","1,199.80","1,203.80","1,205.60","1,191.70",172.26K,-0.42%
"Mar 26, 2015","1,204.80","1,195.40","1,219.50","1,193.80",245.37K,+0.65%
